TIMESTAMP_START,TIMESTAMP_END,FC,FC_SSITC_TEST,FCH4,FCH4_SSITC_TEST,LE,LE_SSITC_TEST,H,H_SSITC_TEST,PPFD_IN,TA,TS,RH,VPD_PI,USTAR,WS,WD,MO_LENGTH,V_SIGMA,FCH4_gf,GPP_PI,GPP_PI_F,RECO_PI,RECO_PI_F,NEE_PI,NEE_PI_F
201207012000,201207012030,-3.867488,1,26.875,1,167.905,1,149.219,1,843.2,31.72,32.32,64.614,16.51059,0.4348,3.734129484,181.6734004,-50.00656466,0.977478209,26.875,-7.66508590795923e-05,-7.66508590795923e-05,NaN,3.02410030795924e-05,-4.6409856e-05,-4.6409856e-05
201207012030,201207012100,-4.213481,1,26.537,1,157.28,1,142.974,1,602.8,32.33,32.46,61.778,18.46676,0.4229,3.636844955,187.5238651,-47.99693912,1.178466496,26.537,-7.90880880351828e-05,-7.90880880351827e-05,NaN,2.85263160351828e-05,-5.0561772e-05,-5.0561772e-05
201207012100,201207012130,-3.471717,1,20.858,1,145.009,1,156.604,1,436.6,32.76,32.65,61.17,19.22179,0.4335,3.882615867,187.989197,-47.19139927,1.322190034,20.858,-6.36877049699138e-05,-6.36877049699138e-05,NaN,2.20271009699138e-05,-4.1660604e-05,-4.1660604e-05
201207012130,201207012200,-3.249671,1,31.992,1,136.077,1,123.788,1,346.1,32.45,32.84,62.907,18.04145,0.4475,4.127138184,187.8747415,-65.68917284,1.099065594,31.992,-3.61384405958119e-05,-3.61384405958119e-05,NaN,-2.85761140418814e-06,-3.8996052e-05,-3.8996052e-05
201207012200,201207012230,-2.531686,1,29.439,1,132.715,1,86.609,1,300.9,31.73,32.75,65.349,16.18208,0.4458,3.668401848,196.0104348,-92.81727542,1.000702284,29.439,NaN,0,-3.0380232e-05,-3.0380232e-05,-3.0380232e-05,-3.0380232e-05
201207012230,201207012300,-1.490917,1,25.085,1,71.191,1,47.823,1,236.9,31.37,32.65,66.463,15.34599,0.4008,3.605988995,201.9784897,-122.0895422,1.289070452,25.085,NaN,0,-1.7891004e-05,-1.7891004e-05,-1.7891004e-05,-1.7891004e-05
201207012300,201207012330,-1.592797,1,31.978,1,102.156,1,49.961,1,178,32.09,32.58,60.951,18.60824,0.3867,3.547782577,206.1592648,-104.9527131,0.848197952,31.978,NaN,0,-1.9113564e-05,-1.9113564e-05,-1.9113564e-05,-1.9113564e-05
201207012330,201207020000,-0.655475,1,23.832,1,63.7,1,17.485,1,54.22,31.14,32.51,62.379,16.99055,0.3047,2.825036719,216.8162259,-146.6156404,0.544420515,23.832,NaN,0,-7.8657e-06,-7.8657e-06,-7.8657e-06,-7.8657e-06
201207020000,201207020030,0.889857,1,35.743,1,50.012,1,-1.683,1,14.0066666666667,29.64,32.39,68.838,12.91808,0.2686,2.372809881,230.7511578,1043.773128,0.399747483,35.743,NaN,0,1.0678284e-05,1.0678284e-05,1.0678284e-05,1.0678284e-05
201207020030,201207020100,1.604796,1,39.773,1,40.46,1,-5.277,1,0,29.03,32.26,72.627,10.95546,0.2423,2.217136263,229.5811198,244.5845809,0.28227425,39.773,NaN,0,1.9257552e-05,1.9257552e-05,1.9257552e-05,1.9257552e-05
201207020100,201207020130,1.704026,1,39.335,1,31.284,1,-3.932,1,0,28.58,32.19,75.706,9.47311,0.2088,1.888661394,233.0153943,209.9567889,0.160434867,39.335,NaN,0,2.0448312e-05,2.0448312e-05,2.0448312e-05,2.0448312e-05
201207020130,201207020200,1.776226,1,50.783,1,25.02,1,-4.917,1,0,28.24,32.11,78.417,8.24975,0.1901,1.79858033,241.9803274,126.8032309,0.137183603,50.783,NaN,0,NaN,1.85430558365622e-05,NaN,1.85430558365622e-05
201207020200,201207020230,2.841996,1,49.155,1,18.656,1,-4.988,1,0,27.74,31.91,82.055,6.6612,0.1591,1.574743361,268.2759027,73.29306894,0.139954121,49.155,NaN,0,NaN,1.93499507582249e-05,NaN,1.93499507582249e-05
201207020230,201207020300,2.18306,1,35.873,1,-9999,2,-1.703,1,0,27.32,31.7,85.439,5.27395,0.1397,1.365320882,279.1827454,145.2371696,0.0736,35.873,NaN,0,NaN,1.94638134038806e-05,NaN,1.94638134038806e-05
201207020300,201207020330,2.323289,1,44.85,1,11.202,1,-4.857,1,0,26.88,31.6,86.332,4.8259,0.1628,1.552571476,273.7506053,80.64687672,0.103195995,44.85,NaN,0,NaN,1.98413391155496e-05,NaN,1.98413391155496e-05
201207020330,201207020400,2.096008,1,63.813,1,12.32,1,-9999,2,0,26.63,31.49,88.479,4.00662,0.1484,1.230997444,252.8412307,166.5572362,0.129831587,63.813,NaN,0,NaN,1.93555658432064e-05,NaN,1.93555658432064e-05
201207020400,201207020430,1.938569,0,48.107,1,7.554,0,-1.269,1,0,26.52,31.43,90.33,3.34215,0.0939,0.930265803,241.9685114,59.20202473,0.0335,48.107,NaN,0,NaN,1.70999099490002e-05,NaN,1.70999099490002e-05
201207020430,201207020500,2.332024,0,36.89,1,7.741,1,-2.388,0,0,26.38,31.36,91.734,2.83292,0.1067,1.092150027,255.0783418,46.10299989,0.0725,36.89,NaN,0,NaN,1.79573261730085e-05,NaN,1.79573261730085e-05
201207020500,201207020530,4.847573,1,136.397,1,11.754,1,-4.162,1,0,26.16,31.27,92.371,2.5809,0.1376,1.186615844,280.0375176,56.79361526,0.20338695,136.397,NaN,0,NaN,2.03106821900964e-05,NaN,2.03106821900964e-05
201207020530,201207020600,2.720312,0,65.579,1,3.427,1,-1.016,0,0,25.56,31.17,95.723,1.39689,0.0997,1.10761158,298.3484269,88.59361859,0.0822,65.579,NaN,0,NaN,1.7537640338122e-05,NaN,1.7537640338122e-05
201207020600,201207020630,2.862466,0,69.579,1,3.334,1,-0.381,0,0,25.54,31.03,95.714,1.39778,0.0865,0.909566791,289.2439242,154.3755443,0.034,69.579,NaN,0,NaN,1.71254403342073e-05,NaN,1.71254403342073e-05
201207020630,201207020700,1.982944,1,-9999,1,-9999,2,-3.209,1,0,25.65,30.89,95.19,1.57869,0.0877,0.792777493,259.7218498,19.06266903,0.0529,53.3273333333336,NaN,0,NaN,1.77231751839274e-05,NaN,1.77231751839274e-05
201207020700,201207020730,-9999,2,-9999,1,-9999,2,0.035,1,0,25.54,30.68,95.928,1.32812,0.062,0.695882253,317.6809447,-613.4134201,0.0761,55.7820000000003,NaN,0,NaN,1.96939853675402e-05,NaN,1.96939853675402e-05
201207020730,201207020800,1.628554,0,-9999,1,1.313,1,-9999,2,0,25.33,30.46,96.52,1.12101,0.0482,0.292286049,322.7176717,-23.98323822,0.0243,73.5299999999981,NaN,0,NaN,1.82292870492199e-05,NaN,1.82292870492199e-05
201207020800,201207020830,5.09914,0,127.729,1,4.517,0,-0.506,1,0,25.6,30.31,94.963,1.64919,0.0625,0.240330501,241.8166599,43.82822788,0.0101,127.729,NaN,0,NaN,1.76231375781534e-05,NaN,1.76231375781534e-05
201207020830,201207020900,2.127207,0,-9999,1,1.277,1,-1.401,0,0,25.69,30.16,95.803,1.38063,0.0498,0.649964055,236.2584506,8.022363127,0.0251,99.294,NaN,-7.80463317516419e-06,NaN,1.41499755635964e-05,NaN,6.34534238843218e-06
201207020900,201207020930,2.95148,0,70.859,0,-9999,2,-2.848,0,0,25.65,30.08,95.623,1.43731,0.0664,0.803851943,256.2632978,9.321776053,0.0337,70.859,NaN,-7.87097544710915e-06,NaN,1.73167459391892e-05,NaN,9.44577049208001e-06
201207020930,201207021000,4.816365,0,94.977,0,2.093,1,-2.746,0,0,24.98,30,97.399,0.8206,0.1275,1.264203541,283.753293,68.46799016,0.118444468,94.977,NaN,-7.58200142670733e-06,NaN,2.00512065403887e-05,NaN,1.24692051136814e-05
201207021000,201207021030,3.602378,0,127.245,1,-9999,2,-2.513,0,22.03,24.75,29.91,96.516,1.08444,0.094,0.877051046,287.7936554,30.00961492,0.15508659,127.245,NaN,-7.92195528740517e-06,NaN,1.89155346566268e-05,NaN,1.09935793692216e-05
201207021030,201207021100,4.798153,0,151.254,1,3.756,1,-3.03,0,90.1,24.29,29.81,96.975,0.91567,0.1425,1.300797752,308.9028621,86.7485682,0.0766,151.254,NaN,-7.39555121904887e-06,NaN,1.87630522251371e-05,NaN,1.13675010060882e-05
201207021100,201207021130,2.669298,0,63.939,0,1.455,0,-1.412,1,223.1,24.31,29.79,95.416,1.38938,0.1181,1.163466775,292.8835139,105.8918343,0.0575,63.939,NaN,-7.51191110144425e-06,NaN,1.55329725526646e-05,NaN,8.02106145122037e-06
201207021130,201207021200,1.800073,1,53.74,0,5.151,1,3.261,1,383.4,25.58,29.77,90.211,3.20014,0.1518,1.429832967,292.6437282,-97.32272586,0.069,53.74,NaN,-8.50977547189527e-06,NaN,1.15558247810444e-05,NaN,3.0460493091491e-06
201207021200,201207021230,2.576363,1,140.741,2,30.596,1,8.921,1,561.4,26.68,29.85,83.431,5.78119,0.1767,1.578530502,294.1206135,-56.1942006,0.123806686,140.741,NaN,-1.21783614049413e-05,NaN,9.29209729996276e-06,NaN,-2.88626410497854e-06
201207021230,201207021300,-9999,2,19.453,2,44.392,0,21.133,0,789,27.15,29.92,80.519,6.9875,0.1774,1.316054119,289.8878283,-24.00990362,0.138281546,19.453,NaN,-1.55370858340959e-05,NaN,2.79447497733901e-06,NaN,-1.27426108567568e-05
201207021300,201207021330,-1.320009,1,42.834,1,53.163,1,24.834,1,961.6,27.6,30,77.328,8.34911,0.1874,1.465505734,270.3974364,-24.07754328,0.142457241,42.834,NaN,-1.49633078120812e-05,NaN,-1.2207975614945e-05,NaN,-2.71712834270262e-05
201207021330,201207021400,-2.68772,1,3.768,0,63.77,1,56.718,1,1150,28.62,30.08,71.81,11.01705,0.2484,2.059995087,283.0097105,-24.55787574,0.325114313,3.768,-2.72574912904378e-05,-2.72574912904378e-05,NaN,-4.99514870956217e-06,-3.225264e-05,-3.225264e-05
201207021400,201207021430,-2.144186,1,10.75,1,58.8,1,51.07,1,1286,28.77,30.25,71.154,11.36677,0.2346,2.025386693,298.7653319,-22.98609216,0.287097736,10.75,-5.10224099120047e-05,-5.10224099120047e-05,NaN,2.52921779120047e-05,-2.5730232e-05,-2.5730232e-05
201207021430,201207021500,-2.134887,0,52.361,1,112.415,0,92.126,0,1290.4,29.39,30.41,68.148,13.00947,0.2346,2.003800332,305.1417683,-12.73409924,0.475724924,52.361,-5.97289266097712e-05,-5.97289266097712e-05,NaN,3.41102826097712e-05,-2.5618644e-05,-2.5618644e-05
201207021500,201207021530,-3.040276,0,-9999,0,101.997,0,102.139,0,1527,29.75,30.47,66.305,14.05344,0.2459,2.133579182,314.3627083,-13.23366364,0.511433788,28.1475000000002,-7.31139119485473e-05,-7.31139119485473e-05,NaN,3.66305999485473e-05,-3.6483312e-05,-3.6483312e-05
201207021530,201207021600,-3.695863,1,-9999,0,193.775,1,136,1,1475,30.52,30.52,62.947,16.15205,0.2899,1.817827765,312.8233052,-16.28592869,0.650178127,17.0990000000006,-7.59404345188257e-05,-7.59404345188257e-05,NaN,3.15900785188257e-05,-4.4350356e-05,-4.4350356e-05
201207021600,201207021630,-2.975034,0,14.002,1,114.972,0,105.936,0,1599,31.2,30.61,57.857,19.09454,0.2083,1.337803413,270.5673775,-7.74974172,0.747324946,14.002,-6.798708002708e-05,-6.798708002708e-05,NaN,3.228667202708e-05,-3.5700408e-05,-3.5700408e-05
201207021630,201207021700,-4.099397,0,9.866,0,166.432,0,106.63,0,1753,31.6,30.7,54.11,21.27321,0.1953,1.104705659,299.6102076,-6.345509694,0.680534405,9.866,NaN,-6.07467772088431e-05,NaN,2.71849962180103e-05,NaN,-3.35617809908328e-05
201207021700,201207021730,-3.417258,0,18.067,1,162.486,0,130.062,0,1760,32.21,30.79,53.677,22.22256,0.1308,0.952552404,296.1159241,-1.56252183,0.977396404,18.067,NaN,-6.01692493224752e-05,NaN,2.9550071888413e-05,NaN,-3.06191774340622e-05
201207021730,201207021800,-4.089501,0,19.038,1,186.308,0,142.317,0,1837,32.16,30.87,54.884,21.58948,0.2445,0.932918853,323.5594677,-9.329069551,1.060840914,19.038,-7.28919176520714e-05,-7.28919176520714e-05,NaN,2.38179056520714e-05,-4.9074012e-05,-4.9074012e-05
201207021800,201207021830,-4.090749,0,30.397,0,198.741,0,166.621,0,1829,32.83,30.98,55.44,22.13433,0.2316,1.304320587,263.3194321,-6.767154279,1.092511901,30.397,-7.33419252306386e-05,-7.33419252306386e-05,NaN,2.42529372306386e-05,-4.9088988e-05,-4.9088988e-05
201207021830,201207021900,-5.318817,1,1.034,1,123.762,1,110.927,1,1681,32.07,31.08,57.871,20.0544,0.2923,1.365450682,164.427897,-20.43285043,0.886863265,1.034,-8.88635774095114e-05,-8.88635774095114e-05,NaN,2.50377734095114e-05,-6.3825804e-05,-6.3825804e-05
201207021900,201207021930,-2.208318,1,25.197,1,181.583,1,128.987,1,1260.9,32.31,30.98,57.07,20.71831,0.2965,2.626236552,173.4212753,-18.35087217,1.208779666,25.197,-5.19671098812253e-05,-5.19671098812253e-05,NaN,2.54672938812253e-05,-2.6499816e-05,-2.6499816e-05
201207021930,201207022000,-4.253051,0,30.202,1,214.664,0,160.601,0,874.9,33.21,30.87,53.167,23.77214,0.2846,2.261045246,197.9250295,-13.02893878,1.193204869,30.202,-7.63293344749698e-05,-7.63293344749698e-05,NaN,2.52927224749698e-05,-5.1036612e-05,-5.1036612e-05
201207022000,201207022030,-3.455694,1,25.223,0,179.602,1,123.578,1,790.2,32.92,31.02,54.047,22.94451,0.325,2.531985324,214.4344746,-25.20139229,1.275838046,25.223,-6.40652256522849e-05,-6.40652256522849e-05,NaN,2.25968976522849e-05,-4.1468328e-05,-4.1468328e-05
201207022030,201207022100,-0.971086,1,35.352,2,114.187,1,38.977,1,720.4,32.01,31.16,57.911,19.96242,0.2628,2.225200717,236.1566633,-42.25479264,1.28418255,35.352,-4.68507695211959e-05,-4.68507695211959e-05,NaN,3.51977375211959e-05,-1.1653032e-05,-1.1653032e-05
201207022100,201207022130,-3.136706,1,29.824,2,155.81,1,81.605,1,636,33.07,31.33,52.832,23.7522,0.2445,1.736431992,228.0583152,-16.24237725,0.9177922,29.824,-6.25015441734869e-05,-6.25015441734869e-05,NaN,2.48610721734869e-05,-3.7640472e-05,-3.7640472e-05
201207022130,201207022200,-1.014224,1,35.136,0,98.835,1,20.928,1,243.2,31.57,31.5,59.293,18.83604,0.2422,1.84102387,213.2433166,-61.56646984,0.320952513,35.136,-8.13648629488716e-06,-8.13648629488716e-06,NaN,-4.03420170511284e-06,-1.2170688e-05,-1.2170688e-05
201207022200,201207022230,-0.848214,1,22.261,0,81.177,1,23.713,1,190.6,31.59,31.52,60.538,18.28662,0.241,1.976109628,185.3352544,-53.51308572,0.380448063,22.261,NaN,0,-1.0178568e-05,-1.0178568e-05,-1.0178568e-05,-1.0178568e-05
201207022230,201207022300,-1.466475,1,29.905,1,121.126,1,70.285,1,154.1,33.45,31.54,54.715,23.29439,0.2602,2.23003021,177.4761935,-22.72599078,0.605446986,29.905,NaN,0,-1.75977e-05,-1.75977e-05,-1.75977e-05,-1.75977e-05
201207022300,201207022330,-0.271104,1,20.716,0,74.184,1,25.695,1,106.4,32.1,31.57,58.703,19.68852,0.2258,2.015606976,163.7446342,-40.60518892,0.388013809,20.716,NaN,0,-3.253248e-06,-3.253248e-06,-3.253248e-06,-3.253248e-06
201207022330,201207030000,0.613663,1,20.813,1,41.622,1,-0.843,1,50.1,30.55,31.6,64.82,15.35742,0.1594,1.400727214,151.039069,435.574827,0.203731527,20.813,NaN,0,NaN,5.0389184977339e-06,NaN,5.0389184977339e-06
201207030000,201207030030,1.301048,1,-5.723,1,21.886,1,-4.635,1,7.71666666666667,30.09,31.76,68.746,13.29154,0.1072,0.931864171,189.5548995,24.07609693,1.372513226,-5.723,NaN,0,NaN,1.20059300736075e-05,NaN,1.20059300736075e-05
201207030030,201207030100,1.795398,1,45.378,1,23.254,1,-6.342,1,0,29.49,31.91,74.575,10.44419,0.2062,1.921678127,266.8998049,125.4163175,0.198720999,45.378,NaN,0,2.1544776e-05,2.1544776e-05,2.1544776e-05,2.1544776e-05
201207030100,201207030130,4.509668,1,-9999,0,79.125,1,-9999,2,0,28.11,31.7,72.988,10.24397,0.1915,0.656277464,328.6066625,180.4380178,2.334522349,32.9855000000004,NaN,0,NaN,1.67789396716534e-05,NaN,1.67789396716534e-05
201207030130,201207030200,2.989215,1,-9999,1,24.28,1,-18.967,1,0,31.12,31.48,61.091,17.5288,0.2744,2.534446996,133.7761102,98.5895128,1.703065835,22.0690000000017,NaN,0,3.587058e-05,3.587058e-05,3.587058e-05,3.587058e-05
201207030200,201207030230,2.352194,1,-9999,1,30.021,1,-49.187,1,0,30.27,31.41,66.336,14.44151,0.2853,2.682083446,197.4778459,42.7532406,0.342283342,26.0210000000009,NaN,0,2.8226328e-05,2.8226328e-05,2.8226328e-05,2.8226328e-05
201207030230,201207030300,1.807558,1,35.553,1,21.827,1,-15.139,1,0,26.03,31.33,83.934,5.39311,0.1988,1.721566602,198.6656235,47.07800476,0.178161093,35.553,NaN,0,NaN,2.01976464611801e-05,NaN,2.01976464611801e-05
201207030300,201207030330,2.976889,1,61.404,1,16.745,1,-5.767,0,0,26.22,31.17,86.797,4.48411,0.0978,0.875848143,279.8659017,14.72107427,0.356920944,61.404,NaN,0,NaN,1.72801177853985e-05,NaN,1.72801177853985e-05
201207030330,201207030400,2.550173,1,37.569,1,11.354,1,-2.888,1,0,25.78,31.01,90.222,3.23487,0.0939,0.873316155,0.540203968,25.97873227,0.0762,37.569,NaN,0,NaN,1.67388306449458e-05,NaN,1.67388306449458e-05
201207030400,201207030430,1.253866,1,-9999,1,4.799,1,-9999,2,0,25.9,30.86,89.554,3.48156,0.0438,0.642970845,343.9429278,27.66905774,0.041,43.329,NaN,0,NaN,1.65048179379058e-05,NaN,1.65048179379058e-05
201207030430,201207030500,2.195617,1,49.089,1,1.806,1,-2.218,1,0,25.67,30.71,92.738,2.38705,0.0589,0.766049947,306.4767705,8.367369361,0.123759463,49.089,NaN,0,NaN,1.59348278558955e-05,NaN,1.59348278558955e-05
201207030500,201207030530,3.541208,1,105.536,1,4.3,1,-3.831,1,0,25.6,30.57,92.844,2.34219,0.0747,0.991365039,295.7772971,9.874485362,0.0564,105.536,NaN,0,NaN,1.63344286477934e-05,NaN,1.63344286477934e-05
201207030530,201207030600,2.289092,0,48.322,1,4.522,1,-2.127,0,0,25.47,30.43,93.546,2.09608,0.0894,0.987580342,267.4156246,30.45700067,0.149238021,48.322,NaN,0,NaN,1.67530759953035e-05,NaN,1.67530759953035e-05
201207030600,201207030630,3.686677,0,95.607,1,1.604,0,-1.667,0,0,25.55,30.41,94.204,1.89101,0.1058,1.022486385,244.3128525,64.3677762,0.0517,95.607,NaN,0,NaN,1.74070990606428e-05,NaN,1.74070990606428e-05
201207030630,201207030700,2.204796,1,-9999,1,-9999,2,-4.177,1,0,25.56,30.39,91.796,2.67958,0.0999,1.036674825,257.8280973,21.64049584,0.0546,72.957,NaN,0,NaN,1.67240220473863e-05,NaN,1.67240220473863e-05
201207030700,201207030730,3.255669,0,50.307,1,7.309,1,-5.472,0,0,25.72,30.16,91.256,2.88206,0.1064,1.069090364,265.4240449,19.94150935,0.049,50.307,NaN,0,NaN,1.76193702521204e-05,NaN,1.76193702521204e-05
201207030730,201207030800,3.101375,1,103.129,1,8.817,1,-6.427,1,0,25.57,29.93,90.537,3.0911,0.1353,1.302818723,254.777538,34.91771718,0.0713,103.129,NaN,0,NaN,1.83974446599226e-05,NaN,1.83974446599226e-05
201207030800,201207030830,2.906918,1,61.454,1,7.896,1,-9.74,1,0,25.17,29.82,89.355,3.39624,0.1516,1.443255595,272.6892752,32.46486204,0.107626034,61.454,NaN,0,NaN,1.81002445965767e-05,NaN,1.81002445965767e-05
201207030830,201207030900,2.340444,1,36.961,1,2.507,1,-2.737,1,0,24.64,29.71,91.364,2.66926,0.0768,0.889744923,284.8738131,15.02002435,0.0373,36.961,NaN,-7.68065690366412e-06,NaN,1.34731557703499e-05,NaN,5.79249886668579e-06
201207030900,201207030930,3.790756,0,90.297,1,4.345,0,-2.758,0,0,24.58,29.57,92.157,2.41556,0.0887,0.933236746,285.7975633,22.95287564,0.0357,90.297,NaN,-7.85164699055235e-06,NaN,1.67261570634834e-05,NaN,8.87451007293102e-06
201207030930,201207031000,4.461288,1,175.577,1,7.425,0,-4.59,0,0,24.63,29.42,91.189,2.72205,0.0903,0.790312119,272.2813389,14.57184802,0.069,175.577,NaN,-8.3893907330175e-06,NaN,1.77914461692084e-05,NaN,9.40205543619093e-06
201207031000,201207031030,1.985573,0,43.701,1,-9999,2,-2.411,0,28.0666666666667,24.55,29.4,91.24,2.69329,0.0734,0.915002967,295.8190406,14.90462188,0.0404,43.701,NaN,-8.14002322542712e-06,NaN,1.64848158264275e-05,NaN,8.34479260100043e-06
201207031030,201207031100,3.175667,0,47.807,1,3.731,1,-4.793,0,106.3,24.61,29.37,90.503,2.92977,0.1112,1.125373464,285.4906353,25.99840884,0.112888283,47.807,NaN,-7.86462753733764e-06,NaN,1.69093765507981e-05,NaN,9.04474901346045e-06
201207031100,201207031130,-9999,2,-9999,0,8.087,1,1.482,1,251.9,24.83,29.41,90.704,2.90716,0.1215,1.191504347,277.2452058,-109.7253969,0.0582,76.802,NaN,-7.84758940975588e-06,NaN,1.46475773319671e-05,NaN,6.79998792221123e-06
201207031130,201207031200,-9999,2,105.797,1,27.802,1,10.61,1,374,26.58,29.45,84.146,5.49844,0.1953,1.617928694,283.2356997,-63.70001117,0.125143656,105.797,NaN,-1.01892367325196e-05,NaN,9.96199488683264e-06,NaN,-2.27241845686923e-07
201207031200,201207031230,-4.254259,1,-9999,2,39.024,1,29.135,1,537.7,28.09,29.56,75.884,9.13619,0.2259,2.114508873,301.0940909,-35.91835226,0.216463977,53.077,-5.72800356046103e-05,-5.72800356046103e-05,NaN,6.22892760461027e-06,-5.1051108e-05,-5.1051108e-05
201207031230,201207031300,-0.623304,1,0.357,0,35.024,1,19.536,1,682.2,27.71,29.67,75.056,9.24339,0.2603,2.529437887,311.6189008,-81.91464579,0.266796594,0.357,-6.05051705209652e-06,-6.05051705209652e-06,NaN,-1.42913094790348e-06,-7.479648e-06,-7.479648e-06
201207031300,201207031330,-2.354997,1,-9999,1,49.56,1,35.309,1,979.9,27.86,29.83,72.372,10.33133,0.2873,2.837030167,310.0161434,-60.94084764,0.379285415,-18.0565,-1.5202571689772e-05,-1.5202571689772e-05,NaN,-1.3057392310228e-05,-2.8259964e-05,-2.8259964e-05
201207031330,201207031400,-3.844364,1,-36.47,1,77.339,1,76.936,1,969.4,28.76,29.98,70.648,11.56218,0.3275,2.745651884,316.2611001,-41.43818352,0.455123202,-36.47,-4.33104415577922e-05,-4.33104415577922e-05,NaN,-2.82192644220782e-06,-4.6132368e-05,-4.6132368e-05
201207031400,201207031430,-2.700532,1,26.05,1,89.914,1,97.837,1,1218,29.49,30.24,68.138,13.09437,0.3612,3.289204344,300.741008,-43.72239684,0.791923638,26.05,-5.92132355599756e-05,-5.92132355599756e-05,NaN,2.68068515599756e-05,-3.2406384e-05,-3.2406384e-05
201207031430,201207031500,-3.0549,1,30.863,0,94.481,1,107.117,1,1114.6,29.92,30.49,66.72,14.01882,0.3352,3.054784089,304.3398372,-31.92453495,1.073884452,30.863,-7.1344107553201e-05,-7.1344107553201e-05,NaN,3.46853075532011e-05,-3.66588e-05,-3.66588e-05
201207031500,201207031530,-3.974863,1,25.733,1,121.405,1,131.915,1,1312,30.42,30.69,65.268,15.05432,0.3657,3.159133626,313.7643145,-33.66541156,1.205378573,25.733,-8.20695071257361e-05,-8.20695071257361e-05,NaN,3.43711511257361e-05,-4.7698356e-05,-4.7698356e-05
201207031530,201207031600,-3.794393,1,8.164,1,136.884,1,141.274,1,1613,30.79,30.88,64.13,15.8803,0.331,2.70205672,306.9733084,-23.31212174,0.870103678,8.164,-7.60743831707681e-05,-7.60743831707681e-05,NaN,3.05416671707681e-05,-4.5532716e-05,-4.5532716e-05
201207031600,201207031630,-4.364868,0,13.689,1,154.103,0,154.686,0,1687,31.2,30.99,62.173,17.1367,0.2908,2.203793457,311.9494354,-14.43759894,1.440738982,13.689,-8.17919033034594e-05,-8.17919033034594e-05,NaN,2.94134873034594e-05,-5.2378416e-05,-5.2378416e-05
201207031630,201207031700,-3.275852,0,12.639,2,123.789,0,128.12,0,1750,31.54,31.1,60.81,18.1061,0.2596,2.476635605,303.9196932,-12.38774622,0.818052141,12.639,-6.83529735369069e-05,-6.83529735369069e-05,NaN,2.90427495369069e-05,-3.9310224e-05,-3.9310224e-05
201207031700,201207031730,-4.131785,0,15.65,1,178.981,0,160.759,0,1767,32.19,31.31,56.795,20.7122,0.2875,2.32290705,318.4887962,-13.41839319,0.871474082,15.65,-7.11446494266836e-05,-7.11446494266836e-05,NaN,2.15632294266836e-05,-4.958142e-05,-4.958142e-05
201207031730,201207031800,-3.798428,1,13.407,1,189.815,1,167.185,1,1760,32.71,31.51,54.134,22.63535,0.3259,1.625947737,323.9871265,-18.78612416,0.925580732,13.407,-6.50818961274656e-05,-6.50818961274655e-05,NaN,1.95007601274656e-05,-4.5581136e-05,-4.5581136e-05
201207031800,201207031830,-4.008562,0,-9999,1,244.315,0,158.887,0,1723,33.36,31.67,50.798,25.18647,0.1792,1.84437534,298.3962455,-3.283994549,0.736445419,14.6305,NaN,-5.06446929317162e-05,NaN,2.78456991519424e-05,NaN,-2.27989937797739e-05
